Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,Alpha Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Alpha Mean,Alpha Std,Alpha Max,Alpha Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.10065596,0.9980469,0.022762295,4.0,-4.491782,3.523738,-0.22560798,-10.000046,2.0,153.70653,137.19608,-0.109450236,1015.0297,-1016.20483,427.98715,-474.2737,-1592.7871,-1012.22076,425.42303,-469.08386,-1574.2886,0.572598831192603,0.0,0.572598831192603,0.572598831192603,2.8035712,2.1093864,9.161591,-3.9499931,0.03707217,1.0450739,3.3097258,-3.1387465,-0.8576166,0.28019318,-0.34110546,-1.7820313,2.1440558833123875,0.2453782607932118,2.9991688095635665,1.0086367652380155,2144.055883312388,15.591315677714432,2167.3336441274128,2108.87619171097,-0.0135477055,0.36608905,0.99910295,-0.98078525,1000.0,0.0,1000,1000,10,2.166725644691095,0.728893037249653,4.728973377474254,-4.339934935658916,2166.725644691095,233.69719500752777,2389.4119608763235,1725.3718206630033,0.045167163,0.5490308,1.0,-0.99975115,1000.0,0.0,1000,1000,2144.055883312388,396,400000,400,166.4632423249859,16.02767831899837,11.183658300011302,193.67457894399558,7742.435914616894,39
0.11080147,0.9902344,0.018071696,4.0,-3.0936809,2.3666022,-0.6251796,-10.000046,2.0,42.746544,28.657843,0.013688859,842.01404,-843.3688,387.79785,-518.1598,-2026.3158,-842.3734,387.13397,-515.15424,-2020.0695,0.7645442792355819,0.0,0.7645442792355819,0.7645442792355819,3.0509858,2.1227562,12.397515,-4.3201933,0.12385907,1.0433722,2.9658134,-3.3168294,-0.8690939,0.29316553,-0.26905137,-1.8036178,2.4323040831713127,0.32568989656594616,3.2593466882013393,1.0075150290785704,2432.304083171314,1.015418015437055,2433.8556421618687,2429.458957108814,0.017457327,0.38862026,0.98590386,-0.96456194,1000.0,0.0,1000,1000,10,2.0532334897117175,0.7831557902696078,4.7281202843731185,-1.861525735988913,2053.2334897117166,292.4554808295274,2428.0490456549824,1647.9158632828903,0.031082653,0.5459467,0.9999776,-0.9999528,1000.0,0.0,1000,1000,2432.304083171314,406,410000,410,166.78427842199744,15.734106391006208,10.909551254015241,193.4279360670189,7936.028062161902,40
0.120004885,0.99609375,0.002647885,4.0,-3.007718,2.4519043,-0.6053575,-10.000046,2.0,46.56657,50.05893,-0.024498489,732.40186,-729.2719,318.85477,-542.2365,-2234.8909,-728.7731,318.1725,-537.54517,-2229.4202,0.6493686270434175,0.0,0.6493686270434175,0.6493686270434175,2.9432483,2.1097689,13.004931,-2.9497242,0.11446931,1.0004824,3.8639278,-2.6536298,-1.0212393,0.30410329,0.10879505,-1.6979665,2.284311059700025,0.41021901475655315,3.1175999023925747,1.0078490235801296,532.5100944751871,2.310518448554591,536.9738121567701,527.5366832615115,0.031237649,0.42294168,0.9880045,-0.9952611,233.11627906976744,1.061138097353473,235,231,10,2.354680750429147,0.4657365552821601,5.788473997612756,0.4250594515859228,2354.680750429148,189.30593127237825,2573.0394346711587,1834.1989496611118,0.03845322,0.5306502,0.99999964,-0.9999988,1000.0,0.0,1000,1000,532.5100944751871,416,420000,420,165.1556854320006,15.890619304998836,10.463123253008234,191.50942799000768,8127.259153545914,41
0.124740094,1.0,0.0068165176,4.0,-3.5611362,2.9525313,-0.67930746,-10.000046,2.0,41.335358,35.345016,-0.0054016635,752.5635,-744.4978,306.2305,-545.118,-1772.6187,-746.4138,306.35825,-551.97974,-1789.3917,0.5637833658504601,0.0,0.5637833658504601,0.5637833658504601,2.9905753,2.3833861,11.585098,-3.9036531,-0.08048854,0.9774064,3.3012278,-3.4312944,-1.022509,0.28039548,-0.17751324,-1.9714823,2.786742057164349,0.7367829836965621,5.213908031683315,1.006477708704868,916.1528723667847,92.74012266015126,1171.8986319989015,785.0745197213215,0.015207293,0.45339784,0.99723434,-0.99595445,328.75409836065575,30.998495858646464,409,286,10,2.0203376359264853,1.1002141035034956,5.776772012123826,-3.068382957421263,2020.3376359264844,325.7668454457652,2603.270233280886,1521.6005140765744,-0.034958318,0.5660745,0.99999934,-0.9999998,1000.0,0.0,1000,1000,916.1528723667847,426,430000,430,165.862110043985,15.621607052002219,10.956891763016756,192.440608859004,8319.553055238917,42
0.13870889,0.9921875,0.0022870274,4.0,-4.8505898,3.4559143,-0.4694339,-10.000046,2.0,47.85519,47.092045,0.009290673,767.5256,-764.55365,333.34073,-487.16434,-1810.3011,-764.25635,332.47595,-495.8595,-1807.3192,0.549625445644707,0.0,0.549625445644707,0.549625445644707,3.0155225,2.014258,11.086292,-3.051477,-0.117411435,0.99976766,3.2083693,-3.303206,-0.96818084,0.25821546,-0.10119951,-1.7387409,2.4796991658154006,0.4541139925982682,5.405585065714046,0.9977031100251846,2030.77442883618,393.3230726509908,2570.768797814663,1191.1403551957026,0.008909366,0.4091609,0.9976873,-0.9996815,818.96,167.05507594802378,1000,476,10,1.9564592126197946,1.13840309321906,4.9755567387037205,-4.047516575674588,1956.4592126197942,367.1066229789076,2427.563668763014,1348.7492617228236,0.048103373,0.56246465,0.9999836,-0.99995506,1000.0,0.0,1000,1000,2030.77442883618,436,440000,440,165.74348581800587,15.479157565998321,11.582664122994174,192.80530750699836,8512.718894715908,43
0.14131442,0.9921875,0.008486487,4.0,-4.236861,3.2916386,-0.39357933,-9.953839,2.0,95.93585,139.32611,0.058929335,906.2249,-895.0072,358.3309,-479.2533,-1643.005,-893.20374,356.52792,-481.1384,-1629.0986,0.7130611000572639,0.0,0.7130611000572639,0.7130611000572639,3.1740603,1.9615437,8.404471,-1.3945932,-0.14351551,1.0016004,3.3061988,-3.1591892,-0.93405414,0.30299568,-0.08805752,-1.883321,2.317336068302741,0.5150431975174612,5.325521746333511,0.9403830564273937,1466.592842015235,718.500873054167,2259.647171487734,477.0358434975213,0.037480224,0.4053467,0.9988103,-0.9988453,632.8787878787879,341.608828001016,1000,216,10,2.1299624917795437,0.9823364298834542,5.183539869300839,-1.092850479446086,2129.9624917795436,258.70319004557126,2558.240876435839,1692.0244973787976,0.013926573,0.5329308,0.9995522,-0.9999511,1000.0,0.0,1000,1000,1466.592842015235,446,450000,450,166.19093383498694,15.841594880999764,11.567915486994025,193.60044420298073,8706.566245666887,44
0.15639846,0.9785156,0.0026814295,4.0,-2.9257138,2.457895,-0.34888348,-9.771453,2.0,60.503784,73.36414,-0.0142748915,883.00824,-884.4702,371.44232,-461.0653,-1540.5261,-886.7309,372.78723,-452.37033,-1545.6165,0.7795743494670718,0.0,0.7795743494670718,0.7795743494670718,2.9426398,1.8436737,7.644268,-2.3551323,0.07386339,1.0030975,2.4693458,-2.979592,-0.89631194,0.32206792,-0.087052464,-1.7106153,2.2828498980161815,0.3152520855136758,3.1433503674130825,1.0026666123848882,2282.8498980161817,7.076218707190418,2298.278291374236,2269.4568552548963,0.0009779249,0.37798184,0.9859211,-0.97451544,1000.0,0.0,1000,1000,10,2.2989921601004033,0.6955060329789772,4.689060573679904,-1.987070956183984,2298.992160100404,144.6000484998289,2467.8560903694424,2000.1282591398383,0.02229105,0.5227902,0.9996867,-0.99995965,1000.0,0.0,1000,1000,2282.8498980161817,456,460000,460,166.12043167201045,16.092365461001464,11.59406022499752,193.80685735800944,8899.631761393888,45
0.15909392,0.9824219,0.0030811226,4.0,-2.2306848,1.3932122,-0.6229737,-9.368589,2.0,35.943214,37.578743,-0.111643225,718.1618,-718.21466,311.47018,-484.44742,-1666.8013,-717.12274,311.81918,-489.27527,-1658.2896,0.6517366457314766,0.0,0.6517366457314766,0.6517366457314766,2.7388978,2.0007706,11.997578,-4.7159824,0.011789195,0.9145196,3.3549705,-2.822693,-1.0402298,0.28080142,-0.01666534,-1.9173639,2.4953285638687213,0.31751896699263754,3.1694322195958566,1.0051443640948656,2495.3285638687216,8.301041620866442,2511.9731973420503,2477.9951217016783,-0.0034286682,0.40704423,0.9862858,-0.9947093,1000.0,0.0,1000,1000,10,2.4308554007286634,0.3261045652859697,3.7978168790982494,0.9945809822116438,2430.855400728663,88.95075986175095,2642.614542041599,2322.672845498577,0.011464551,0.5029665,0.99955964,-0.99989086,1000.0,0.0,1000,1000,2495.3285638687216,466,470000,470,166.5535196810015,15.35092685699783,11.523420034012815,193.42786657201214,9093.200524961896,46
0.16194504,0.98828125,0.0026898857,4.0,-2.108358,1.4307944,-0.52401435,-9.976502,2.0,9.74153,8.484335,-0.08584891,579.265,-576.7312,130.31935,-465.66275,-1242.3864,-578.37427,130.90944,-471.52106,-1244.0636,0.41837138708330646,0.0,0.41837138708330646,0.41837138708330646,2.9014657,1.7664609,9.144655,-3.3223627,-0.05921726,0.8547073,2.7841263,-2.7871757,-1.1662765,0.28140613,-0.23550081,-2.144253,2.7241345212497157,0.34284093434844304,3.4878827764105265,0.993118162073955,2724.134521249716,27.189562334943137,2756.6821574297664,2655.9588575662665,-0.019758813,0.40670997,0.98878056,-0.9930888,1000.0,0.0,1000,1000,10,2.5112441232551586,0.523795909878773,4.3816154687705176,-1.5555686109367146,2511.2441232551582,271.5097188132742,2756.039704036764,1731.2448107891028,-0.01969058,0.5078449,0.999749,-0.9997984,1000.0,0.0,1000,1000,2724.134521249716,476,480000,480,166.15653549899434,15.483614135002426,11.540411058005702,193.18056069200247,9286.542371482894,47
0.18370321,0.99609375,0.0028780296,4.0,-1.9015102,1.2346916,-0.45144045,-9.47975,2.0,7.8725185,6.8535094,0.04707794,530.0453,-530.6395,86.87178,-455.98645,-1075.2976,-528.4221,86.17477,-455.54285,-1069.211,0.3202921658577317,0.0,0.3202921658577317,0.3202921658577317,3.0413475,1.8869612,8.469722,-2.8519893,0.12135279,0.87529355,2.5029197,-3.1236756,-1.1958323,0.28008342,-0.33364105,-2.0386126,2.966105586423175,0.4057740490849665,3.7130182444188695,0.9937018635646736,2966.1055864231753,6.166115931096072,2978.3019040148993,2954.442188027703,-0.05378117,0.38410407,0.9795156,-0.99791557,1000.0,0.0,1000,1000,10,2.8206956669452485,0.36636093226855326,3.7956428671344344,0.9595642130439805,2820.6956669452493,67.33182423476997,2936.7342457103973,2714.2867028883784,-0.027137777,0.47116315,0.9963255,-0.99952674,1000.0,0.0,1000,1000,2966.1055864231753,486,490000,490,166.3606138839823,15.646602025997709,11.501535209004942,193.50875111898495,9479.87420679487,48
0.23023075,0.9941406,0.0031121294,4.0,-2.9143863,2.8386946,-0.54080737,-9.789258,2.0,8.923067,147.74506,0.22598861,501.84085,-498.56766,124.39727,-400.6792,-1420.9355,-496.5117,117.53468,-416.51422,-1183.9062,0.2508562821717071,0.0,0.2508562821717071,0.2508562821717071,3.1633801,1.8352627,11.026531,-1.499687,-0.0846608,0.79656464,2.7501423,-3.2661097,-1.3150961,0.30874473,0.102683425,-2.2091155,2.0827271814619204,0.49928202708546915,4.491297091360905,0.9502779436346653,272.63307183215255,36.12263567789384,590.0955900471436,264.9862418228547,0.036166687,0.37470594,0.99952704,-0.99992347,130.90196078431373,10.037683706639722,219,129,10,2.1489821931699815,1.1915933659438906,5.7263017726964955,-1.468900995742803,2148.9821931699803,527.5408919559326,2903.5151384256,1590.6236709311584,-0.05143879,0.53028876,0.999992,-1.0,1000.0,0.0,1000,1000,272.63307183215255,496,500000,500,166.00186334500177,15.46894866200455,11.6074259839952,193.07823799100152,9673.149765634866,49
0.22149119,0.9902344,0.004197899,4.0,-4.553661,3.543492,-0.46450287,-10.000046,2.0,12.893139,10.087836,-0.05474645,656.1861,-653.58704,303.5899,-403.9091,-1434.4563,-655.577,304.31082,-411.8397,-1442.6267,0.39167576831780954,0.0,0.39167576831780954,0.39167576831780954,2.9415872,1.9299669,10.692781,-3.5858228,-0.120524436,0.9397906,2.5788815,-3.1397579,-1.0302502,0.30669597,-0.16281843,-1.9056988,2.6212122727184957,0.6742371943860358,5.356609099653066,1.0069501265461627,921.3561138605514,102.65362530366704,1272.7585363933829,834.065031613634,0.0029020056,0.39946494,0.9915158,-0.9997155,351.5,26.42572544921409,450,329,10,1.9638471191057616,1.0466464043786503,5.73563362503699,-1.9493521657463027,1963.8471191057615,496.22481173515104,2584.9803971799574,1093.8549003884639,-0.026969478,0.51980436,0.99983644,-0.9999851,1000.0,0.0,1000,1000,921.3561138605514,506,510000,510,167.1617419180111,15.67357372299739,11.797405933022674,194.63272157403117,9868.070253840895,50
0.17579928,0.9785156,0.0033338026,4.0,-3.4932911,3.015179,-0.75533265,-9.50392,2.0,35.131783,21.650885,-0.08352932,849.66113,-848.7731,384.75494,-375.98187,-1509.4221,-847.5692,383.49124,-380.22467,-1505.0443,0.6081559351940298,0.0,0.6081559351940298,0.6081559351940298,2.831949,2.0132704,12.140967,-3.4642606,-0.021499297,1.0146924,2.4970942,-4.430123,-0.84763837,0.25787085,-0.2854653,-1.698061,2.5316915250471923,0.33422781819487385,3.3963045750219707,0.8918636348432679,2531.691525047193,7.015677231460701,2545.120465781233,2522.2280428491445,0.037993655,0.4204647,0.9893754,-0.9843829,1000.0,0.0,1000,1000,10,2.4678540199547983,0.6427359117172893,4.238008553072705,-1.0476709906128476,2467.8540199547992,511.92399601108485,2783.136565945965,960.4241321505693,0.009582544,0.5099435,0.9962929,-0.9991463,1000.0,0.0,1000,1000,2531.691525047193,516,520000,520,166.27560603899474,15.96252619799634,11.74753718899592,193.985669425987,10063.027751997884,51
0.1994068,0.9980469,0.003593836,4.0,-2.1,1.5627698,-0.716116,-8.771763,2.0,10.807761,8.92492,-0.16401258,621.4065,-622.3285,316.05685,-395.12335,-1328.3735,-621.3845,315.09366,-397.30283,-1326.3387,0.465319612913385,0.0,0.465319612913385,0.465319612913385,2.7854748,1.5675033,6.6437974,-2.9516842,-0.017669475,0.83635664,2.839409,-2.6198976,-1.1178397,0.31281474,-0.24306232,-2.0292645,2.8406989652957297,0.35207642400025646,4.299132158962726,0.8489202965581542,2835.8291956409366,27.031848609829424,2877.9098455761687,2771.819114887637,-0.017623004,0.41132528,0.97917426,-0.9987488,998.2857142857143,7.666518779999278,1000,964,10,2.6790370721384886,0.4917283180026402,5.250932714341859,-0.06887942733806658,2679.0370721384884,94.78642365087374,2824.790866690865,2462.955316584714,0.0032422272,0.47799107,0.9992345,-0.99985164,1000.0,0.0,1000,1000,2835.8291956409366,526,530000,530,203.44992435499444,16.945275361998938,12.872819722018903,233.26801943901228,10297.098752076905,52
0.22344452,0.99609375,0.00403302,4.0,-1.8555899,1.3955635,-0.8034927,-8.938758,2.0,13.827005,64.00784,-0.06087243,506.76022,-503.65796,180.32484,-393.3752,-1609.4551,-502.1643,174.49911,-398.14243,-1579.5679,0.42420107801366397,0.0,0.42420107801366397,0.42420107801366397,2.929,1.7211326,9.020065,-5.898828,0.08017666,0.7222561,2.542927,-2.280862,-1.3148052,0.3194211,-0.2946961,-2.1789205,2.8253535591046153,0.4112161690671984,3.9811746885368597,0.8646424356849992,2825.3535591046157,8.29633140128736,2840.059281052369,2804.194198156352,-0.0066705896,0.39355066,0.99291515,-0.9920196,1000.0,0.0,1000,1000,10,2.732405899958172,0.599527688857938,5.0090804125033035,0.1494584880854951,2732.4058999581716,279.2168910231729,2902.4067358201264,1902.856218586755,-0.017146396,0.46873638,0.99872375,-0.9999179,1000.0,0.0,1000,1000,2825.3535591046157,536,540000,540,182.90682188201026,17.746503440001106,12.024509834998753,212.67783515701012,10508.800562809905,53
0.2286941,0.9980469,0.0039468464,4.0,-2.0576768,1.8571584,-0.5588058,-8.958315,2.0,9.207965,3.9501204,-0.15921979,481.60315,-485.49988,156.44438,-416.84216,-1476.499,-483.11987,156.4429,-416.13107,-1467.189,0.3176802428296245,0.0,0.3176802428296245,0.3176802428296245,2.8611124,1.6800734,9.528233,-3.3310425,0.083304,0.7582166,2.644034,-2.3669715,-1.2655574,0.33228314,-0.37504548,-2.491664,2.913466899187367,0.40870125241939337,3.906082708623062,0.9084940769438384,2913.4668991873664,23.148474258511317,2980.061840807569,2866.774805002154,0.019294916,0.44210795,0.98325694,-0.9988091,1000.0,0.0,1000,1000,10,2.7069646773977567,0.7311780610438707,5.975159497800653,0.135648600773961,2706.9646773977574,449.44045571284386,2968.581741710227,1388.4841247475874,0.0025001068,0.4986564,0.99994344,-0.9999978,1000.0,0.0,1000,1000,2913.4668991873664,546,550000,550,183.33354938599223,16.772851091998746,11.965831209978205,212.07223168796918,10720.936449066889,54
0.25809854,0.984375,0.0037047765,4.0,-2.2624943,2.1257925,-0.57831824,-8.74021,2.0,5.3562884,5.091569,-0.109284386,503.52618,-504.646,223.30772,-399.3611,-1384.6423,-504.4698,224.72754,-400.9044,-1386.4832,0.3122723615288296,0.0,0.3122723615288296,0.3122723615288296,2.9060948,1.7031356,7.410139,-3.4932477,0.032378662,0.8016052,2.2781568,-2.9202032,-1.2233921,0.32434878,-0.33206588,-2.1085396,2.8936697008392245,0.43499628339415763,4.583747231623494,0.9244049987413897,2723.8639015763397,390.2179312136198,2990.255553281174,1688.584885107815,-0.038821805,0.38632768,0.9848583,-0.999789,941.3181818181819,147.9838401385393,1000,551,10,2.6820623513153032,0.8106269639672745,5.347787756399887,-0.20445544627457204,2682.062351315303,380.39551374548904,2993.7897595284235,1860.4738533410673,-0.0006924515,0.5095752,0.9998051,-0.9999758,1000.0,0.0,1000,1000,2723.8639015763397,556,560000,560,184.7569194079988,16.836841650998394,12.5158106359886,214.1095716949858,10935.267285428876,55
0.26014763,0.984375,0.002846321,4.0,-2.2624502,2.148687,-0.56598175,-9.239748,2.0,12.851787,7.3496304,-0.14078398,597.50806,-596.6538,321.83307,-400.19522,-1413.977,-596.9426,321.70172,-404.80603,-1408.2295,0.3822167989223174,0.0,0.3822167989223174,0.3822167989223174,2.8535619,1.6750575,8.356598,-3.6757545,-0.07226652,0.82379854,2.258744,-2.759888,-1.1841301,0.32104644,-0.31339455,-2.1423023,2.8400358482190375,0.4120281679577672,3.6941021271010013,0.9352257642047376,2840.0358482190372,7.191030267612348,2854.0178759123974,2827.4070696950857,0.043125227,0.429709,0.9815115,-0.97842515,1000.0,0.0,1000,1000,10,2.747910396362946,0.7602722809786131,5.517460058189126,0.19943982975791735,2747.910396362946,439.87552737918,3010.3282022860776,1445.8060663143747,-0.025595801,0.5048813,0.9996373,-0.9998772,1000.0,0.0,1000,1000,2840.0358482190372,566,570000,570,187.58349182398524,17.060268168999755,12.917510825005593,217.5612708179906,11152.971191681856,56
0.2872635,0.9667969,0.0036998056,4.0,-1.7045505,1.362218,-0.48436868,-8.45814,2.0,8.437225,9.173798,0.14324118,584.8924,-579.9657,317.4316,-391.07526,-1486.3918,-579.16486,317.15677,-390.21133,-1496.7996,0.3672447655594028,0.0,0.3672447655594028,0.3672447655594028,3.1429455,1.9773351,10.014287,-2.8475184,-0.13663901,0.9126868,3.289562,-3.074171,-1.1221365,0.30883002,-0.2400288,-1.9170227,2.902762638615303,0.39156136893262533,3.8200865836022313,0.9362258183664206,2902.7626386153033,39.769131446470915,2957.3090359247303,2782.302715008507,-0.0089127775,0.41066095,0.9927861,-0.99712425,1000.0,0.0,1000,1000,10,2.857179041362393,0.5577892306139719,4.892939388306391,-1.4881885926430753,2857.179041362393,136.90927314351885,2984.5896075977926,2491.3009575871106,-0.011706533,0.5129647,0.9999999,-0.9999881,1000.0,0.0,1000,1000,2902.7626386153033,576,580000,580,185.85358691500733,17.204432791993895,12.628202571002475,215.6862222780037,11368.563715345874,57
0.28266174,0.98828125,0.0032297226,4.0,-1.9188867,1.9028199,-0.70351857,-9.643225,2.0,3.8150382,8.591928,-0.20396483,442.5817,-439.47714,124.422935,-384.7581,-1581.5173,-437.5152,123.94579,-385.69864,-1572.7742,0.31979809200905807,0.0,0.31979809200905807,0.31979809200905807,2.821044,1.6774632,9.598886,-3.040844,0.060804218,0.7828266,2.2862642,-3.331599,-1.2095816,0.27701625,-0.4113078,-2.0299916,2.9595977684856076,0.5132092204352635,4.775313657104875,0.9502033835687325,1977.7018821610322,899.7663307541824,2985.189699570495,1029.5608488771852,-0.010303002,0.43327633,0.98138106,-0.9993831,668.2333333333333,301.72356921894954,1000,359,10,2.854870531342447,0.7016181963054426,5.8442094409875835,0.0064778908278524915,2854.870531342447,275.63625918760994,3065.2794715003274,2253.560446160608,-0.01813041,0.5241622,0.99987364,-0.9998057,1000.0,0.0,1000,1000,1977.7018821610322,586,590000,590,177.07846875401447,17.112403100996744,12.319564568992064,206.51043642400327,11573.596491010881,58
0.28562284,0.9902344,0.003935247,4.0,-1.8531204,1.663341,-0.7200519,-8.733909,2.0,7.742359,4.202096,-0.02353257,478.98892,-480.24814,206.0688,-372.71823,-1280.2103,-478.89764,206.63925,-371.91235,-1280.5922,0.3047778879922377,0.0,0.3047778879922377,0.3047778879922377,2.980194,1.6315511,9.224171,-2.2663713,0.011121766,0.8310313,2.1477334,-2.6967022,-1.2245291,0.31507045,-0.44151855,-2.171516,2.9231955487277457,0.4192771413316663,3.918764352858682,0.9844313353142191,2923.195548727746,15.339736430857105,2950.097453153228,2896.80839929151,-0.009144497,0.43366185,0.9812422,-0.9966581,1000.0,0.0,1000,1000,10,2.8106204052355217,0.7409079003754218,4.392420765729526,-1.0338597761153019,2810.620405235522,559.7532973920414,3046.396763776757,1135.6276976642046,-0.029791221,0.51792395,0.9999523,-0.99999565,1000.0,0.0,1000,1000,2923.195548727746,596,600000,600,165.49647343300603,15.634884338003758,11.743150853995758,192.87450862500555,11766.43841485589,59
0.30585158,0.99609375,0.0034815369,4.0,-1.8587894,1.6943597,-0.5882507,-7.9219174,2.0,4.745096,3.4281337,0.06902376,460.2172,-461.27155,171.65584,-376.3549,-1127.1196,-460.2544,171.46269,-372.43277,-1127.0056,0.28430646353930344,0.0,0.28430646353930344,0.28430646353930344,3.0548775,1.6660529,7.3714094,-2.1790931,-0.06846247,0.81229293,2.5418828,-3.0223253,-1.2417628,0.2877671,-0.44772702,-2.0391726,3.073498341994715,0.4208845769973748,3.90598120257286,0.9633322397364026,3073.4983419947157,4.235578566499386,3081.601772114685,3062.96923783376,0.01204759,0.4441679,0.98505336,-0.97690076,1000.0,0.0,1000,1000,10,2.9826680253951663,0.5942876925154005,5.014184801095747,-0.7829944750241697,2982.6680253951663,181.3319603112867,3063.610245172793,2441.3130843881063,-0.020052869,0.49605355,0.99827,-0.99991155,1000.0,0.0,1000,1000,3073.4983419947157,606,610000,610,167.86250806500902,15.605667868003366,11.784607755012985,195.25278368802537,11962.055775228917,60
