Inverse-Dynamic-MSE,Valid-InvDyn-MSE,Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Total Rew Mean,Total Rew Std,Total Rew Max,Total Rew Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0030702553,0.027215298,0.38244995,0.9375,0.0046038665,4.0,-1.3111442,1.060479,-0.17203267,-9.1222925,8.688856,1.060479,9.827968,0.8777075,3.321786344279932,0.517039864359102,4.715603930220322,0.9965797494438196,2884.6946244784317,990.4252150368366,3364.473747222758,664.2102121747246,0.0780963,0.72660553,1.0,-1.0,868.4166666666666,294.2299152967889,1000,209,10,1.2837189635671482,3.2382766819376663,0.5231453665263888,4.977285190265497,0.9371387996404595,3238.276681937666,44.86056670109753,3310.4856214332704,3171.8252055635476,0.061585084,0.86515146,1.0,-1.0,1000.0,0.0,1000,1000,2884.6946244784317,670,670000,675,147.57643773900418,5.715044429001864,13.20057114300289,166.49205331100893,9751.519728163974,66
0.0050321016,0.032754686,0.3894404,0.9296875,0.002847243,4.0,-1.1720767,0.49001324,-0.3302859,-5.6803737,8.827923,0.49001324,9.669714,4.3196263,3.403782237228836,0.5542811457203405,4.985811408053979,1.0088913669623292,3403.7822372288356,17.72196763001332,3438.8364330680797,3380.375798549346,0.035002366,0.73533845,1.0,-1.0,1000.0,0.0,1000,1000,10,1.074396689873084,3.3721808776783453,0.594082255461085,5.715365685114221,-2.6343853200308325,3372.180877678345,57.699472344463395,3490.3502448940835,3298.5938993524983,0.03764867,0.85749435,1.0,-1.0,1000.0,0.0,1000,1000,3403.7822372288356,680,680000,685,134.49476373499783,6.3033335889995215,13.169112746007158,153.9672100700045,9905.239394524971,67
0.008845029,0.036378156,0.41502827,0.9199219,0.004098188,4.0,-1.5702611,1.5853127,-0.28479427,-7.367918,8.429739,1.5853127,9.715206,2.632082,3.3681040354344294,0.5387917074269342,4.724656345235968,0.9759319275517006,3368.104035434432,24.11789645109402,3410.989720727562,3340.2384010549854,0.06034493,0.6816289,1.0,-1.0,1000.0,0.0,1000,1000,10,0.8792427599725147,3.014266107339998,1.2687510803210993,6.554356562157316,-3.293064803217142,3014.2661073399995,537.5700374850807,3513.8251710723475,1805.7752755834542,0.07299105,0.8633171,1.0,-1.0,1000.0,0.0,1000,1000,3368.104035434432,690,690000,695,131.65648476000206,6.056559852000646,13.233620393992169,150.94666500599487,10056.164667642966,68
0.008580013,0.025290474,0.4376113,0.89453125,0.0044747908,4.0,-1.9351244,2.1005967,-0.34512243,-7.707801,8.064876,2.1005967,9.654878,2.2921991,3.169949833739031,0.4946041487287128,4.441640831296681,0.9729367276314751,3169.9498337390314,37.30609152940027,3222.4286462232167,3098.558523541357,0.10942798,0.7516209,1.0,-1.0,1000.0,0.0,1000,1000,10,1.5694025299241532,3.2762511077690775,0.6659795420663794,5.690011199203102,-0.04297540267871749,3276.2511077690774,148.56467449445108,3510.1783723667713,2942.071040808077,0.03838688,0.86242515,1.0,-1.0,1000.0,0.0,1000,1000,3169.9498337390314,700,700000,705,132.28360088400586,6.036997731000156,13.20096673799344,151.52156535299946,10207.42065534896,69
0.008442223,0.025830597,0.43494615,0.9003906,0.0040411456,4.0,-1.6151074,1.6219497,-0.33107919,-7.465377,8.384892,1.6219497,9.6689205,2.5346231,3.3427796686695963,0.5369579209565434,4.869163991992806,1.0109167997439792,3342.779668669596,16.999975300008778,3375.597404280546,3313.013659017295,0.1010866,0.699219,1.0,-1.0,1000.0,0.0,1000,1000,10,1.0299510134456766,2.9781799781939653,1.0102150826410312,5.980426816896456,-1.8860041947179746,2978.1799781939653,404.6085073448104,3366.7500891953737,2178.275381860305,0.023805099,0.8728343,1.0,-1.0,1000.0,0.0,1000,1000,3342.779668669596,710,710000,715,155.25083861600433,5.772856906998641,13.206831515002705,174.23052703800568,10381.915605127968,70
0.030581545,0.025680676,0.40709934,0.9199219,0.0043895775,4.0,-1.6367886,1.6090449,-0.33800685,-7.280852,8.363212,1.6090449,9.661993,2.7191482,3.343722028610544,0.5522701635900741,4.896236132446627,1.0084354662534512,3343.722028610545,23.787420250278903,3386.9798030826832,3306.3236629232097,0.008337227,0.6928908,1.0,-1.0,1000.0,0.0,1000,1000,10,1.1371584267593435,3.4103954264558793,0.5845667735791844,5.0635610859981695,0.1773045031934781,3410.39542645588,110.11787226392548,3715.33183863616,3320.425939656359,-0.00095985143,0.8517607,1.0,-1.0,1000.0,0.0,1000,1000,3343.722028610545,720,720000,725,161.11364314199818,6.036676767002064,13.225120467996021,180.37544037699627,10562.274751722958,71
0.012030555,0.018505882,0.41205922,0.9296875,0.0042419117,4.0,-1.1556582,0.5406338,-0.3487715,-5.713511,8.844341,0.5406338,9.651229,4.286489,3.368949314067002,0.5305073604963002,4.69920472343231,1.0063821281930758,3368.949314067003,11.309242983219217,3388.0331683374143,3351.1790843584886,0.01077326,0.73400575,1.0,-1.0,1000.0,0.0,1000,1000,10,0.8348701638964898,3.364434904186619,0.5841388148504476,5.138805893634925,-0.5913816753053357,3364.434904186618,67.4547840763367,3524.368835517217,3251.194367635314,0.00048291383,0.8610614,1.0,-1.0,1000.0,0.0,1000,1000,3368.949314067003,730,730000,735,157.05136084499827,6.021317590999388,13.181445581001753,176.2541240169994,10738.573694331957,72
0.013725504,0.024851723,0.43614185,0.9199219,0.0044675265,4.0,-1.3658397,1.2057816,-0.31064123,-7.4320693,8.634161,1.2057816,9.689359,2.5679307,3.4180361666208476,0.525377039092343,4.548181144321082,1.0078789488614905,3418.036166620847,15.600540966651085,3440.4363744297793,3395.051071758975,0.07279632,0.69830465,1.0,-1.0,1000.0,0.0,1000,1000,10,0.5767454554051392,3.1558513745030243,0.9976673235577028,6.187535626658402,-2.201654073278462,3155.8513745030236,528.1396442078111,3583.56043980816,1780.5547494645525,-0.0086716665,0.86218065,1.0,-1.0,1000.0,0.0,1000,1000,3418.036166620847,740,740000,745,152.91780539200045,6.066945702998055,13.260856302997126,172.24560739799563,10910.776066411952,73
0.0117987115,0.024079202,0.39995486,0.9453125,0.004525055,4.0,-2.089261,2.2636101,-0.3314144,-7.600987,7.910739,2.2636101,9.668586,2.399013,3.2237718485032785,0.47132307138518015,4.4127130545088145,0.8417667900111768,3223.7718485032774,35.608774411265024,3267.09611129267,3165.26082246778,0.099188134,0.7542296,1.0,-1.0,1000.0,0.0,1000,1000,10,1.4599775256581078,2.7967984981023233,1.2081876980970734,6.326789852840289,-2.3558696110678436,2796.798498102323,697.9700475765652,3430.2143370756785,1434.3646890718508,0.041923437,0.8839268,1.0,-1.0,1000.0,0.0,1000,1000,3223.7718485032774,750,750000,755,133.7946481709987,6.026796532001754,13.380223143001786,153.20166784600224,11063.974391150954,74
0.0092787575,0.020998674,0.4011252,0.9003906,0.0032945387,4.0,-1.9475564,2.1310542,-0.3030026,-8.522363,8.0524435,2.1310542,9.696998,1.4776373,3.2101896807404473,0.48901163985062107,4.619682888517591,0.9922604971982947,3210.1896807404464,27.608814304519363,3261.3895538758834,3162.61373162434,0.10561569,0.74072427,1.0,-1.0,1000.0,0.0,1000,1000,10,1.9215257669779833,3.3171417309471987,0.5534946380311327,5.204230984622892,0.4482432875436065,3317.141730947199,68.87858303623787,3445.749221410032,3239.996755567859,0.05510561,0.8647448,1.0,-1.0,1000.0,0.0,1000,1000,3210.1896807404464,760,760000,765,154.39162793500873,6.024039628999162,13.425798896001652,173.84146646000954,11237.841915683959,75
0.0376402,0.031806853,0.4217828,0.9042969,0.0037660024,4.0,-1.3406336,1.1604649,-0.40840814,-7.7271075,8.659367,1.1604649,9.591592,2.2728925,3.197198260967871,0.49832645578545787,4.386851553576852,1.009377339319219,3197.1982609678703,23.30034186232829,3235.210593484253,3164.5008483101647,0.10902785,0.7299922,1.0,-1.0,1000.0,0.0,1000,1000,10,1.1460549598823069,3.2222415465299297,0.7498121425888921,5.350068733277677,-1.4877786819583405,3222.241546529929,231.08137831495762,3431.7861778901206,2568.707364491244,0.055213895,0.8651909,1.0,-1.0,1000.0,0.0,1000,1000,3197.1982609678703,770,770000,775,134.41722351600038,6.051039868998487,13.266643078000925,153.7349064629998,11391.607387277963,76
0.014093809,0.020926362,0.4365806,0.90625,0.0035262294,4.0,-1.3112794,1.0914148,-0.37065607,-8.661836,8.688721,1.0914148,9.629344,1.3381643,3.4413816785700444,0.5725256481955753,4.776906326091651,1.0086789756353265,3441.3816785700446,22.153586882120166,3483.527028386474,3416.7203317831377,0.08166618,0.6652778,1.0,-1.0,1000.0,0.0,1000,1000,10,0.506624581782492,3.368699286496288,0.5655230835426653,5.139667434792804,0.9497841273426084,3368.6992864962876,43.80054772698306,3420.4295335940656,3287.08669579039,0.05658233,0.855602,1.0,-1.0,1000.0,0.0,1000,1000,3441.3816785700446,780,780000,785,134.70716354700198,6.08263459200316,13.177028833004442,153.96682697200959,11545.211027177971,77
0.015795391,0.025857892,0.41370362,0.9042969,0.004537642,4.0,-1.4277658,1.2008122,-0.3526768,-7.100457,8.572234,1.2008121,9.647324,2.8995428,3.194216022543525,0.47112425503872973,4.345247838084382,1.0124953990614933,3194.2160225435255,17.346512872663716,3215.163382973487,3158.794899374687,0.10611209,0.7222927,1.0,-1.0,1000.0,0.0,1000,1000,10,1.2403252159063736,3.097143805736016,0.9898780439182139,6.11835376660993,-0.565636443660608,3097.1438057360174,528.5939982738353,3537.6792615646236,1671.0041511400616,0.015124024,0.8674399,1.0,-1.0,1000.0,0.0,1000,1000,3194.2160225435255,790,790000,795,175.01645725299386,5.7196080169997,13.259082575998036,193.9951478459916,11739.579670791962,78
0.012323883,0.01966353,0.4250373,0.875,0.004568139,4.0,-1.5270615,1.5871241,-0.23505856,-7.6936045,8.472939,1.5871241,9.764941,2.3063955,3.357937918405392,0.515616847141645,4.9396286095487225,1.015196431675843,3357.9379184053932,13.240295989613445,3384.5067454781633,3332.5908296114385,0.12022983,0.7230819,1.0,-1.0,1000.0,0.0,1000,1000,10,0.9996968887332524,3.272508814025525,0.7120486178659546,5.712932245952378,-2.019171361697617,3272.5088140255248,187.37289847826955,3518.3216005846084,2835.6253883764707,0.048440136,0.85984474,1.0,-1.0,1000.0,0.0,1000,1000,3357.9379184053932,800,800000,805,135.66859961499722,6.094044610999845,13.21608880799613,154.9787330339932,11894.514499583958,79
0.015307702,0.02645091,0.43129602,0.90625,0.0030314252,4.0,-1.449797,1.4232763,-0.40180638,-7.4665155,8.550203,1.4232763,9.598193,2.5334845,3.3928309674795316,0.5394052602290884,4.785294135368726,1.0086191847490997,3392.830967479531,8.662177532175978,3410.130479654772,3379.2442157231776,0.15817586,0.7234704,1.0,-1.0,1000.0,0.0,1000,1000,10,1.1358791715566692,3.2778950338614807,0.8217247383879895,8.052688740446195,0.2125958470518038,3277.8950338614814,419.5794844570674,3617.417288677292,2038.2008789237298,0.078551844,0.8542005,1.0,-1.0,1000.0,0.0,1000,1000,3392.830967479531,810,810000,815,158.22564933700414,6.05146810199949,13.266601755007287,177.54371919401092,12072.118117021972,80
0.015564766,0.018325498,0.44450608,0.9003906,0.0031170892,4.0,-1.3262186,1.2805899,-0.18946622,-7.3245587,8.673781,1.2805898,9.810534,2.6754413,3.310209534093205,0.5077623465124739,4.619234268514642,1.010706059044468,3310.209534093204,24.379640026722356,3351.905808640145,3277.032708557268,0.14157525,0.70983285,1.0,-1.0,1000.0,0.0,1000,1000,10,1.1262878972228425,3.2943371384785736,0.6906991590591576,4.8787839481877615,-2.646537896089454,3294.337138478574,239.34042626398178,3624.85934692405,2636.670883297253,0.09077606,0.8595766,1.0,-1.0,1000.0,0.0,1000,1000,3310.209534093204,820,820000,825,142.26993721800682,6.1123861000014585,13.236869931999536,161.6191932500078,12233.719417828976,81
0.001390856,0.027347533,0.44443277,0.8847656,0.004575222,4.0,-1.5279515,1.6610012,-0.32756725,-8.149355,8.47205,1.6610012,9.672433,1.8506451,3.292398133185513,0.5317348557928827,4.5914489497543,1.0103675418152573,3292.398133185514,18.93675087911472,3331.3738272959827,3268.0880235049194,0.13265336,0.6789779,1.0,-1.0,1000.0,0.0,1000,1000,10,1.6374502651144178,3.1737636540428706,0.8220996441533658,6.523751196223145,-1.6912874388654644,3173.7636540428703,372.8316937358156,3419.7357019481174,2066.7200951466943,0.08688124,0.8683969,1.0,-1.0,1000.0,0.0,1000,1000,3292.398133185514,830,830000,835,137.26026605801235,6.096941636998963,13.225486687995726,156.58269438300704,12390.235853756982,82
0.0046709003,0.019316165,0.43489724,0.9121094,0.00307175,4.0,-1.3166251,1.1336509,-0.47779977,-8.148449,8.683374,1.1336509,9.522201,1.851551,3.232743279480213,0.5171551321255019,4.571313862465697,1.0083709743363778,3232.7432794802125,30.04408269990708,3267.3096248600773,3165.9428980134126,0.110223815,0.6846545,1.0,-1.0,1000.0,0.0,1000,1000,10,1.3640567663740013,3.2935760973839066,0.5237470770819161,4.884498133428899,0.9472580573425269,3293.576097383906,112.99531500938832,3588.3093349941455,3164.7503080253514,0.07577331,0.8548396,1.0,-1.0,1000.0,0.0,1000,1000,3232.7432794802125,840,840000,845,143.38793351699132,6.030441363000136,13.207672851011012,162.62604773100247,12552.867222048986,83
0.006992233,0.024942448,0.4358003,0.90234375,0.0031667594,4.0,-1.2578162,1.0314732,-0.2884168,-7.811472,8.742184,1.0314733,9.711583,2.188528,3.3092133092389524,0.5016483519106545,4.583963061671452,1.0052481768198056,3309.213309238952,18.184696972663858,3334.9984380633464,3275.8082586095657,0.13583791,0.66798544,1.0,-1.0,1000.0,0.0,1000,1000,10,1.3208157694232654,3.2196370469998286,0.9045615203283572,5.840552680356692,-2.092246041752425,3219.6370469998283,350.33400393931646,3454.726301686405,2246.265907275489,0.05520913,0.862362,1.0,-1.0,1000.0,0.0,1000,1000,3309.213309238952,850,850000,855,161.2147487949951,6.036489729001914,13.268447554997692,180.5196860789947,12733.377162487981,84
0.0071547925,0.020134179,0.4370696,0.89453125,0.003794046,4.0,-1.4544662,1.4556061,-0.39764008,-7.8002386,8.545534,1.4556061,9.60236,2.1997614,3.240272174431265,0.4972431253073969,4.515499393164568,1.007339622082445,3240.2721744312666,15.525872054624465,3273.8197475200054,3221.300105949315,0.104373224,0.65950704,1.0,-1.0,1000.0,0.0,1000,1000,10,1.4383688995621768,3.2567301568151716,0.6758242402151446,5.616123483919851,-1.7288792636446426,3256.7301568151715,231.4984770526645,3449.808415511823,2581.1531067808473,0.05940309,0.85906863,1.0,-1.0,1000.0,0.0,1000,1000,3240.2721744312666,860,860000,865,156.13281449200076,6.027387435999117,13.249841320997803,175.41004324899768,12908.836549943982,85
0.011901896,0.027704546,0.43871102,0.8925781,0.004074555,4.0,-1.7149998,1.7795409,-0.32991692,-7.4031334,8.285,1.7795409,9.670083,2.5968666,3.286361401776389,0.5085823739402824,4.498079099827557,1.0137776969571504,3286.361401776389,13.871495420462313,3305.2970712163155,3265.9518617408057,0.10341879,0.70765495,1.0,-1.0,1000.0,0.0,1000,1000,10,1.2001093969140515,3.0247420205842226,0.9994342779372549,5.794285571315421,-1.3422651706249187,3024.7420205842236,421.3753498977321,3341.8109287795955,2307.298746690207,0.01150485,0.8734767,1.0,-1.0,1000.0,0.0,1000,1000,3286.361401776389,870,870000,875,139.12303543300004,6.078524314001697,13.23486263200175,158.4364223790035,13067.226867252983,86
0.015366478,0.023039915,0.40128976,0.9199219,0.0033020414,4.0,-1.5616095,1.7200795,-0.4036305,-8.250824,8.438391,1.7200795,9.59637,1.749176,3.3185710752117172,0.5808187224457441,4.959117633506165,0.9954853988889633,3318.5710752117166,39.501681227524514,3379.9450848336896,3261.572808086884,0.06960739,0.67790365,1.0,-1.0,1000.0,0.0,1000,1000,10,0.6945753702056583,3.2714293956816225,0.6358840216579944,4.833419230363308,-0.49909820709841074,3271.4293956816223,79.54942289612097,3357.1277960239654,3105.161205592442,0.059227765,0.85396713,1.0,-1.0,1000.0,0.0,1000,1000,3318.5710752117166,880,880000,885,139.8487775270005,6.0326833889994305,13.251707898998575,159.1331688149985,13226.34958394598,87
0.0072674663,0.02938214,0.47312313,0.8925781,0.0032847547,4.0,-1.508743,1.5626525,-0.27853677,-7.3681016,8.491257,1.5626525,9.721463,2.6318984,3.2460525390003476,0.48210471167192825,4.4820812990965395,1.0072913288030867,3246.05253900035,27.59163726859732,3303.4543219652583,3213.1881921106137,0.1138332,0.6628053,1.0,-1.0,1000.0,0.0,1000,1000,10,1.6523317518236589,3.109548929504911,1.0382558253716874,7.028990899359474,-1.2982504468436593,3109.548929504909,375.32491435689593,3549.0712518560913,2374.8690845984656,0.042639747,0.860228,1.0,-1.0,1000.0,0.0,1000,1000,3246.05253900035,890,890000,895,146.1026885769934,6.024963479001599,13.22326258999965,165.35091464599464,13391.756387747973,88
0.0134531455,0.024117367,0.4330322,0.9042969,0.0031991778,4.0,-1.9827733,2.1016533,-0.24104197,-7.601182,8.017227,2.1016533,9.758958,2.398818,3.249787216930523,0.5144542739764607,4.565837085835341,0.9747824434480437,3249.7872169305238,21.30631145215329,3300.635843934349,3216.499488855951,0.083017156,0.6809588,1.0,-1.0,1000.0,0.0,1000,1000,10,1.7199537249798134,3.1028820575334675,0.8738680876535034,5.883057477026078,-3.8868780243296577,3102.882057533467,330.3168851977849,3410.9093211307004,2346.9606628159304,0.024517165,0.87404394,1.0,-1.0,1000.0,0.0,1000,1000,3249.7872169305238,900,900000,905,146.7820236859916,6.08153754399973,13.238348413000494,166.1019096429918,13557.78724003597,89
0.018968688,0.021503722,0.39947826,0.9121094,0.0061727995,4.0,-2.231216,2.4310236,-0.31216374,-7.991309,7.768784,2.4310236,9.687837,2.0086908,3.256773014155084,0.4902620222485695,4.413599971064847,1.010156815755738,3256.7730141550846,23.607758551301472,3290.836667996928,3226.6572733126964,0.12195112,0.726502,1.0,-1.0,1000.0,0.0,1000,1000,10,2.5361539102113304,2.6255171898723586,1.270663304453904,5.5063477422788765,-4.0718733750150555,2625.5171898723584,757.8378082792264,3416.4443203309975,1247.588169074996,0.03746297,0.8899103,1.0,-1.0,1000.0,0.0,1000,1000,3256.7730141550846,910,910000,915,153.3135355979939,6.011349140997481,13.246485175994167,172.57136991498555,13730.412466685957,90
0.008248357,0.02389981,0.3810854,0.9140625,0.003100715,4.0,-1.9024298,2.0672557,-0.31324583,-8.533642,8.097569,2.0672557,9.686754,1.4663582,3.2866012971806855,0.4781459113860909,4.8757529733696545,1.0144602116719532,3286.601297180685,30.55612722611674,3356.608056618215,3242.4726024291317,0.11590495,0.7068271,1.0,-1.0,1000.0,0.0,1000,1000,10,1.3999316779672883,3.1817061782123672,0.9298305208639279,7.285921876531738,-4.959053235838921,3181.7061782123674,276.1796548832701,3385.4632613273466,2377.494584005198,0.07039774,0.87489384,1.0,-1.0,1000.0,0.0,1000,1000,3286.601297180685,920,920000,925,147.606270192995,6.065307380002196,13.205051775006723,166.87662934800392,13897.259801086959,91
0.02313407,0.020347571,0.4025823,0.9140625,0.004743874,4.0,-1.2530049,0.94532245,-0.30942187,-7.826302,8.746995,0.9453225,9.690578,2.173698,3.146429361951676,0.44279680559501744,4.340392849446615,1.0116868042427585,3146.4293619516743,23.78156041062335,3186.4547195607283,3115.1041236245546,0.11786805,0.7406779,1.0,-1.0,1000.0,0.0,1000,1000,10,1.4350850548371723,3.1971745544071726,0.5825729595617312,4.710505966705499,-0.480467081950012,3197.1745544071728,165.45881502350477,3437.088769968481,2753.8312459757103,0.055891983,0.86868596,1.0,-1.0,1000.0,0.0,1000,1000,3146.4293619516743,930,930000,935,141.88175326100463,6.037076591001096,13.210101656004554,161.12893150801028,14058.39283645897,92
0.018611176,0.018764958,0.41783357,0.92578125,0.0031936318,4.0,-1.4542028,1.4124749,-0.23598571,-8.31862,8.545797,1.4124749,9.764014,1.6813803,3.261274599405786,0.48191077114744824,4.466167585251297,1.0076619099481112,3261.274599405785,15.018523359331663,3280.42293556211,3238.132214688789,0.12005401,0.7320109,1.0,-1.0,1000.0,0.0,1000,1000,10,1.1505127859206408,3.0751511987721285,0.8216421791304417,5.7752469001272395,-6.054169715717398,3075.1511987721306,329.7246893631044,3306.638728239107,2410.110080529195,0.053310286,0.8700817,1.0,-1.0,1000.0,0.0,1000,1000,3261.274599405785,940,940000,945,148.83712026899957,6.042435003000719,13.243214125992381,168.12276939799267,14226.542646970956,93
0.009506819,0.020487307,0.39351338,0.9316406,0.0035843432,4.0,-1.5580634,1.4451102,-0.3684782,-7.5893226,8.4419365,1.4451102,9.631522,2.4106774,3.2758624458717422,0.5116662392051903,4.551235188827442,1.0107540376424395,3275.862445871742,19.448624584645117,3308.081005930677,3239.715069740166,0.10627621,0.7257759,1.0,-1.0,1000.0,0.0,1000,1000,10,0.9752206707859914,3.019280066860412,1.112680153968453,5.404126515099506,-6.291690952566381,3019.2800668604104,547.5399097710051,3338.8197795609876,1757.9270354301373,0.050703898,0.8705934,1.0,-1.0,1000.0,0.0,1000,1000,3275.862445871742,950,950000,955,181.4975009249938,6.070066497999505,13.219001212990406,200.7865686359837,14427.27102552995,94
0.012543165,0.020386135,0.39740694,0.9160156,0.0034062504,4.0,-1.6092494,1.6903683,-0.2600644,-7.7272315,8.390751,1.6903683,9.739936,2.2727685,3.2749421059902577,0.5090376589017351,4.601792818833936,0.995231285694379,3274.942105990258,22.439290377179557,3303.9501767034294,3230.199453545899,0.1136155,0.7075874,1.0,-1.0,1000.0,0.0,1000,1000,10,0.6359481951753729,3.1589406157728064,0.8020753377642791,5.549688679082151,0.6232090298126162,3158.9406157728067,358.63599014880987,3422.247509587337,2140.0484869895186,0.005814803,0.86319375,1.0,-1.0,1000.0,0.0,1000,1000,3274.942105990258,960,960000,965,143.52449596299994,6.012428603000444,13.275261033002607,162.812185599003,14590.106377190947,95
0.02872978,0.019990362,0.4033116,0.9199219,0.0043822224,4.0,-2.036441,2.2234116,-0.2651115,-7.8219876,7.9635587,2.2234116,9.734888,2.1780124,3.168377534257083,0.4619023843148278,4.386903462936496,0.9874108292654751,3168.3775342570834,19.83156318121197,3196.1803812506723,3130.4284627370553,0.069884874,0.7178082,1.0,-1.0,1000.0,0.0,1000,1000,10,0.9507296205541794,2.859844853678009,1.061420759851149,5.777413114954022,-1.108391286499792,2859.844853678009,573.3720331981609,3333.6481060675073,1771.0111144952045,-0.05110419,0.8651044,1.0,-1.0,1000.0,0.0,1000,1000,3168.3775342570834,970,970000,975,203.06616044699695,6.037952552997012,13.246657290997973,222.35077029099193,14812.453591926944,96
0.011209407,0.020948203,0.38488764,0.9160156,0.0033934442,4.0,-1.8680447,1.9839886,-0.36677948,-7.8879933,8.131955,1.9839886,9.633221,2.1120067,3.2962182321279703,0.47766151267017537,4.51436955307507,1.0098113436108245,3296.218232127971,24.525378979954287,3333.165024213331,3256.1948407808427,0.05326293,0.6929033,1.0,-1.0,1000.0,0.0,1000,1000,10,0.8121560974195158,3.1558328693090245,0.7521541505418164,5.620019702586507,0.40936368759994873,3155.832869309024,394.188954002835,3404.3558991909254,1983.410081016616,0.010720909,0.8583804,1.0,-1.0,1000.0,0.0,1000,1000,3296.218232127971,980,980000,985,151.01828578799905,6.035229622997576,13.205737582004076,170.2592529930007,14982.719670754945,97
0.003055791,0.018609108,0.40521127,0.9003906,0.003989973,4.0,-1.7827044,2.0134861,-0.3808108,-7.713906,8.217296,2.0134861,9.619189,2.2860942,3.326988170071042,0.5154540441550133,4.558510361048141,1.0074061231920155,3326.9881700710416,17.73960917744847,3350.1985997352404,3295.9234803132213,0.076122664,0.69787425,1.0,-1.0,1000.0,0.0,1000,1000,10,0.794989386239373,2.9792124272134983,1.048786880824813,5.42558916017696,-0.6636363797888174,2979.212427213499,645.6808512503129,3386.989645220137,1528.062209035395,0.02053517,0.862034,1.0,-1.0,1000.0,0.0,1000,1000,3326.9881700710416,990,990000,995,154.59988640799565,6.042811907998839,14.4558852950031,175.0985836109976,15158.292922518951,98
0.0032843105,0.020914897,0.4184326,0.9042969,0.0031695399,4.0,-2.025783,2.2340665,-0.36343053,-7.748219,7.974217,2.2340665,9.636569,2.251781,3.227622239030459,0.4756263119672795,4.488387963267111,1.0075407631090707,3227.6222390304615,17.819947465436815,3260.7493132901523,3202.0863573491984,0.11438825,0.7194423,1.0,-1.0,1000.0,0.0,1000,1000,10,1.2473405121026273,3.0139710759654452,1.0310705375835354,5.3481355402330575,-0.7139199145133099,3013.971075965445,541.0385519311412,3380.8975038893955,1681.5405649970978,0.031486254,0.86341226,1.0,-1.0,1000.0,0.0,1000,1000,3227.6222390304615,1000,1000000,1005,190.41615908399763,6.519391516001633,14.521014972000557,211.45656557199982,15369.606947427954,99
0.008815623,0.020574968,0.4033783,0.9160156,0.0033930577,4.0,-1.9799404,2.1096315,-0.37478238,-8.087704,8.02006,2.1096315,9.625217,1.9122963,3.127099855805033,0.4548962988886816,4.361945359321616,1.0153836018224658,3127.099855805032,23.126816773597678,3163.004408858775,3083.39466038071,0.09287995,0.7160875,1.0,-1.0,1000.0,0.0,1000,1000,10,0.9142752969231634,2.915037143959655,1.054499300141077,4.926763493295646,-1.4647579489714102,2915.0371439596556,588.9536167443007,3384.6349995978912,1671.2414639430515,0.023780417,0.87800187,1.0,-1.0,1000.0,0.0,1000,1000,3127.099855805032,1010,1010000,1015,169.02327490899916,6.377009885000007,14.020061160004843,189.420345954004,15559.100437418954,100
